@relation electricity_proces-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily

@attribute Holiday=None numeric
@attribute 'Holiday=Christmas Eve' numeric
@attribute Holiday=Christmas numeric
@attribute 'Holiday=St Stephen\'s Day' numeric
@attribute 'Holiday=New Year\'s Eve' numeric
@attribute 'Holiday=New Year\'s Day' numeric
@attribute 'Holiday=St Patrick\'s Day' numeric
@attribute 'Holiday=Good Friday' numeric
@attribute 'Holiday=Holy Saturday' numeric
@attribute Holiday=Easter numeric
@attribute 'Holiday=Easter Monday' numeric
@attribute 'Holiday=May Day' numeric
@attribute 'Holiday=June Bank Holiday' numeric
@attribute 'Holiday=August Bank Holiday' numeric
@attribute 'Holiday=October Bank Holiday' numeric
@attribute HolidayFlag numeric
@attribute DayOfWeek numeric
@attribute WeekOfYear numeric
@attribute Day numeric
@attribute Month numeric
@attribute Year numeric
@attribute PeriodOfDay numeric
@attribute ForecastWindProduction numeric
@attribute SystemLoadEA numeric
@attribute SMPEA numeric
@attribute ORKTemperature numeric
@attribute ORKWindspeed numeric
@attribute CO2Intensity numeric
@attribute ActualWindProduction numeric
@attribute SystemLoadEP2 numeric
@attribute SMPEP2 numeric

@data
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,36,602.61,6143,174.31,5,16.7,424.62,585,5555.19,183.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,37,622.72,5964.73,160.42,5,13,414.58,599,5312.97,120.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,38,643.59,5757.1,134.34,4,20.4,412.34,660,5180.06,120.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,39,664.56,5574.78,126.44,4,18.5,419.01,661,4991.22,120.01
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,40,684.79,5358.26,126.57,4,13,422.66,704,4862.19,60.17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,41,705.32,5180.58,63.05,3,11.1,421.78,882,4718.34,59.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,42,726.09,5017.77,59.28,3,13,409.87,969,4503.67,59.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,43,775.75,4793.56,57.5,4,16.7,428.25,732,4272,59.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,44,827.67,4519.4,52.74,3,16.7,424.74,778,4079.84,56.63
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,45,880.94,4243.59,50.65,3,18.5,425.13,855,3813.76,50.65
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,46,933.43,3897.79,49.57,3,14.8,433.56,766,3693.84,47.93
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,11,2013,47,985.34,3784.11,49.57,3,13,456.92,842,3518.78,47.93
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,0,800.55,3671.51,42.82,3,20.4,486.88,678,3226.77,33.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,1,849.61,3496.29,42.12,3,18.5,475.44,808,3082.76,42.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,2,898.18,3388.25,42.12,3,16.7,481.91,888,3022.65,33.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,3,945.66,3257.22,33.96,2,14.8,480.21,952,2936.1,33.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,4,991.52,3157.92,33.96,2,16.7,487.66,935,2862.58,30.47
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,5,1036.06,3099.14,30.47,2,16.7,466.22,958,2754.15,30.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,6,1077.16,3085.13,30.47,2,22.2,449.44,894,2704.79,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,7,1074.61,3050.01,30.47,2,16.7,432.46,880,2677.82,30.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,8,1070.32,3049.2,30.47,2,18.5,428.84,827,2696.2,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,9,1065.76,3042.59,30.29,2,14.8,435.25,791,2665.98,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,10,1060.91,3203.38,30.47,2,13,429.66,851,2742.12,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,11,1055.82,3267.49,30.47,2,16.7,413.88,924,2759.55,30.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,12,1050.75,3201.86,33.96,1,11.1,413.78,927,2968.1,33.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,13,998.67,3500.21,33.96,1,16.7,430.91,991,3363.8,49.83
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,14,940.87,3921.73,49.64,1,20.4,440.81,906,3913.26,57.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,15,879.35,4364.66,50.65,1,18.5,444.09,864,4315.47,57.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,16,815.59,4486.11,50.65,1,20.4,439.56,778,4429.48,57.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,17,751.61,4560.48,50.65,2,27.8,449,596,4445.35,60.49
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,18,688.83,4671.77,54.24,2,22.2,445.49,635,4670.67,60.49
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,19,635.33,4762.19,54.24,3,14.8,445.2,578,4799.48,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,20,582.46,4757.14,60.65,3,16.7,447.86,500,4821.43,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,21,529.14,4797.3,60.65,4,20.4,449.39,487,4824.01,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,22,474.73,4799.53,66.35,4,22.2,459.5,363,4838.32,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,23,424.7,4796.84,69.17,4,20.4,461.52,329,4858.81,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,24,385.61,4809.76,69.17,5,18.5,449.65,318,4890.93,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,25,370.08,4815.3,69.17,6,16.7,456.05,285,4885.16,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,26,356.59,4779.13,76.07,6,20.4,450.35,320,4797.7,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,27,344.71,4703.7,73.69,6,20.4,458.27,311,4707.4,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,28,334.22,4697.61,73.52,6,14.8,462.91,247,4729.68,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,29,324.58,4693.67,72.99,6,16.7,459.77,254,4751.4,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,30,314.48,4725.13,70.14,6,18.5,454.28,290,4795.84,170.45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,31,353.6,4785.77,71.92,6,11.1,447.42,330,4887.57,170.45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,32,393.42,4936.51,73.44,6,13,435.27,437,5113.52,170.45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,33,433.91,5257.72,159.13,5,9.3,414.61,536,5478.13,170.46
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,34,475.18,5627,160.63,4,5.6,400.65,556,5704.52,216.78
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,35,518.23,5842.81,220.34,3,9.3,401.72,606,5736.62,204.37
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,36,562.39,5827.12,189.62,3,11.1,396.22,698,5554.3,170.46
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,37,610.31,5645.88,156.3,3,11.1,406.33,744,5382.5,170.46
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,38,660.37,5494.48,176.76,3,14.8,410.77,792,5182,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,39,711.67,5339.44,144.98,3,13,409.22,880,4993.06,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,40,764.74,5170.43,141.6,4,14.8,403.36,942,4809.65,60.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,41,819.39,5012.06,57.11,3,13,403.76,954,4683.87,54.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,42,874.13,4859.15,54.24,4,16.7,400.32,1043,4475.74,53.07
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,43,947,4647.86,54.24,4,20.4,412.23,1081,4224.99,50.65
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,44,1018.21,4388.41,54.24,4,20.4,417.27,1116,3938.74,49.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,45,1087.09,4144.7,50.65,4,20.4,425.05,1151,3720.43,50.65
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,46,1151.91,3929.39,49.64,5,22.2,383.72,1270,3553.58,48.94
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,19,11,2013,47,1210.82,3806.74,43.55,5,16.7,377.81,1227,3329.73,33.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,0,1181.11,3638.57,33.96,4,18.5,390.85,1289,3180.56,33.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,1,1234.72,3459.27,30.47,5,16.7,379.38,1299,3022.17,30.47
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,2,1284.94,3353.56,30.47,5,20.4,352.73,1283,2933.97,30.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,3,1329.31,3226.95,30.47,5,24.1,357.9,1228,2811.77,30.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,4,1366.79,3108.85,30.29,6,20.4,371.74,1172,2733.87,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,5,1398.63,3043.66,30.02,6,25.9,376.98,1164,2661.89,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,6,1426.11,3016.23,30.02,6,25.9,378.03,1124,2616.48,20.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,7,1445.7,2994.49,30.02,6,25.9,386.19,1081,2610.17,20.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,8,1462,2969.06,30.02,6,22.2,389.57,1063,2605.23,20.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,9,1474.82,2977.93,30.02,7,29.6,389.6,1068,2599.72,20.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,10,1485.79,2993.04,29.57,7,25.9,391.25,1072,2616.19,20.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,11,1494.53,3070.45,30.47,7,27.8,360.44,1154,2668.53,30.02
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,12,1501.23,3255.62,30.47,7,31.5,348.44,1296,2918,30.47
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,13,1508.81,3565.16,33.85,7,31.5,350.94,1454,3192.32,33.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,14,1513.96,4013.39,50.19,7,31.5,373.28,1558,3720.7,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,15,1516.7,4423.98,53.87,7,25.9,369.57,1550,4138.67,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,16,1516.37,4607.29,53.87,7,27.8,384.48,1564,4275.11,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,17,1512.59,4640.79,53.87,7,29.6,374.3,1535,4287.19,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,18,1504.89,4769.08,51.24,8,40.7,396.33,1556,4410.63,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,19,1504.9,4871.8,52.72,8,37,381.26,1526,4456.67,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,20,1501.42,4889.47,53.87,8,37,391.15,1519,4463.35,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,21,1493.84,4919.14,53.87,8,31.5,393.54,1536,4491.12,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,22,1482.7,4931.7,53.87,7,37,398.62,1506,4500.06,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,23,1467.88,4964.44,53.87,8,29.6,397.1,1531,4516,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,24,1446.69,4963.55,53.87,8,24.1,405.88,1465,4547.61,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,25,1438.88,5014.14,53.87,7,22.2,410.95,1474,4554.35,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,26,1425.8,4999.38,53.87,8,22.2,408.07,1418,4491.36,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,27,1408.86,4920.28,53.87,7,35.2,409.64,1412,4409.68,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,28,1389.18,4916.22,53.87,7,25.9,409.76,1404,4434.25,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,29,1366.51,4944.84,53.87,8,40.7,406.55,1394,4452.28,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,30,1341.87,5023.85,53.87,8,29.6,402.41,1423,4482.77,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,31,1341.55,5080.27,53.87,7,27.8,404.44,1463,4571.85,51.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,32,1340.58,5233.81,53.87,7,31.5,392.34,1449,4791.68,76.33
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,33,1339.05,5585.79,57.6,6,31.5,391.74,1462,5189.92,80.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,34,1337,5909.34,220.69,6,33.3,377.98,1451,5510.81,211.38
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,35,1333.81,6019.21,295.47,5,25.9,364.58,1483,5541.99,230.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,36,1327.87,5941.72,220.69,5,22.2,375.2,1410,5418.21,206.68
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,37,1324.87,5764.1,65.69,5,24.1,372.68,1428,5249.47,83.84
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,38,1321.25,5617.68,57.6,5,31.5,372.63,1362,5118.89,80.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,39,1317.32,5472.22,53.87,4,22.2,377.41,1389,4967.83,80.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,40,1313.08,5251.39,53.87,4,20.4,380.71,1364,4809.37,80.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,41,1308.56,5109.92,53.87,4,22.2,384.29,1367,4684.09,80.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,42,1303.87,4948.16,53.87,4,29.6,396.98,1330,4470.37,80.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,43,1299.11,4741.44,51.24,4,29.6,411.54,1323,4209.46,79.27
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,44,1293.57,4486.85,51.24,4,31.5,386.41,1330,3983.23,71.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,45,1287.23,4213.33,50.19,4,29.6,351.64,1415,3787.43,58.87
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,46,1280.26,3985.64,50.19,4,25.9,330.41,1348,3639.76,56.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,20,11,2013,47,1272.78,3904.67,50.19,3,31.5,321.94,1373,3464.4,53.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,0,1139.11,3689.28,37.71,3,13,326.97,1332,3232.34,53.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,1,1148.41,3503.9,33.85,3,5.6,342.99,1356,3097.98,53.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,2,1156.26,3392.49,33.85,4,22.2,379.91,1349,2979.17,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,3,1163.37,3255.64,30.47,4,22.2,382.49,1279,2881.15,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,4,1169.64,3152.59,30.47,3,35.2,373.32,1274,2752.06,53.13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,5,1175.17,3084.18,30.47,3,31.5,385.68,1208,2724.16,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,6,1179.53,3079.04,30.47,3,40.7,385.99,1145,2699.19,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,7,1166.28,3049.17,30.47,3,38.9,396.32,1085,2694.07,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,8,1152.21,3050.21,30.47,3,18.5,400.97,1087,2734.78,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,9,1137.64,3029.69,30.47,3,27.8,395.75,1077,2701.69,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,10,1122.74,3052.72,30.47,3,31.5,385.39,1169,2758.13,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,11,1107.53,3101.09,30.47,3,44.4,400.31,1138,2824.22,53.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,12,1091.76,3301.68,30.47,3,38.9,432.77,1160,3077.63,41.75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,13,1084.94,3619.15,41.75,2,22.2,464.94,1151,3396.69,49.06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,14,1077.85,4080.44,49.12,2,24.1,468.27,1166,3898.37,51.15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,15,1070.36,4524.69,51.15,2,27.8,461.55,1137,4352.79,53.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,16,1062.49,4709.84,52.65,3,33.3,444.82,1117,4450.88,52.65
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,17,1053.94,4736.04,52.69,2,29.6,445.87,1111,4490.01,52.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,18,1043.21,4831.74,53.9,2,22.2,439.47,1101,4575.8,53.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,19,1046.44,4912.72,62.85,3,38.9,438.74,1004,4711.33,59.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,20,1047.74,4919.57,62.85,3,24.1,446.74,935,4719.34,59.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,21,1045.62,4931.75,62.85,3,25.9,434.25,988,4726,59.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,22,1045.39,4922.92,62.85,4,29.6,433.24,955,4741.73,59.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,23,1044.61,4962.43,67.3,4,24.1,429.74,983,4770.28,63.31
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,24,1045.51,4954.89,68.64,4,37,437.71,917,4777.78,59.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,25,986.1,4963.72,72.92,5,37,430.78,970,4817.77,69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,26,926.52,4958.03,75.76,5,24.1,437.63,905,4729.78,68.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,27,867.42,4876.37,72.74,5,24.1,451.29,812,4675.81,70.65
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,28,808.58,4874.08,74.74,5,31.5,458.04,702,4697.12,72.42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,29,751.09,4879.05,76.34,5,24.1,457.3,667,4739.1,71.99
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,30,694.7,4906.97,79.95,5,22.2,458.21,620,4792.02,71.23
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,31,659.42,5011.9,80.77,5,25.9,456.84,614,4897.62,72.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,32,625.11,5203.42,83.78,4,24.1,454.22,549,5092.68,83.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,33,588.05,5521.69,91.39,4,24.1,443.24,537,5507.76,94.27
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,34,546.58,5860.67,154.84,3,18.5,433.33,496,5819.37,204.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,35,505.66,5997.21,285.66,3,18.5,435.36,470,5877.39,286.94
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,36,465.93,5902.24,167.69,3,18.5,431.16,476,5761.38,155.49
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,37,445.2,5770.7,111.11,2,18.5,439.02,483,5620.37,99.54
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,38,424.37,5613.71,105.21,2,16.7,438.79,441,5465.19,96.13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,39,403.5,5444.52,93.41,2,22.2,445.18,439,5336.92,92.62
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,40,382.74,5249.73,90.32,2,20.4,440.19,420,5188.83,92.67
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,41,362.27,5088.12,90.57,2,22.2,450.65,387,5063.06,94.89
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,42,342.09,4942.06,84.35,2,16.7,462.07,340,4855.51,82.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,43,327.59,4704.9,76.03,2,22.2,472.23,330,4641.47,72.14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,44,313.46,4452.37,65.77,2,18.5,481.48,297,4431.06,72.13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,45,299.71,4160.39,60.11,2,18.5,489.24,286,4213.26,69.51
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,46,286.52,3955.5,61.31,1,24.1,510.39,283,4087.28,63.49
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,21,11,2013,47,273.81,3855.59,60.11,1,22.2,506.59,267,3897.47,58.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,0,244.79,3681.11,58.08,1,22.2,532.76,264,3687.47,56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,1,233.13,3505.72,50.84,1,20.4,548.82,270,3505.23,52.81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,2,221.84,3401.6,50.84,1,16.7,562.35,241,3405.37,52.81
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,3,210.89,3276.91,44.96,1,22.2,548.76,289,3289.76,48.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,4,200.44,3166.14,44.73,0,22.2,532.61,269,3224.46,41.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,5,190.38,3102.03,42.69,0,22.2,517.6,267,3151.8,39.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,6,180.48,3065.65,42.69,0,24.1,527.1,240,3101.02,39.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,7,180.71,3043.06,42.69,0,22.2,551.7,246,3068.96,39.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,8,180.81,3034.23,42.69,0,18.5,563.16,237,3057.13,39.85
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,22,11,2013,9,180.98,3017.68,42.69,0,16.7,552.67,212,3047.76,41.58
