@relation 'ail'
@attribute 'climbRate' numeric
@attribute 'Sgz' numeric
@attribute 'p' numeric
@attribute 'q' numeric
@attribute 'curPitch' numeric
@attribute 'curRoll' numeric
@attribute 'absRoll' numeric
@attribute 'diffClb' numeric
@attribute 'diffRollRate' numeric
@attribute 'diffDiffClb' numeric
@attribute 'SeTime1' numeric
@attribute 'SeTime2' numeric
@attribute 'SeTime3' numeric
@attribute 'SeTime4' numeric
@attribute 'SeTime5' numeric
@attribute 'SeTime6' numeric
@attribute 'SeTime7' numeric
@attribute 'SeTime8' numeric
@attribute 'SeTime9' numeric
@attribute 'SeTime10' numeric
@attribute 'SeTime11' numeric
@attribute 'SeTime12' numeric
@attribute 'SeTime13' numeric
@attribute 'SeTime14' numeric
@attribute 'diffSeTime1' numeric
@attribute 'diffSeTime2' numeric
@attribute 'diffSeTime3' numeric
@attribute 'diffSeTime4' numeric
@attribute 'diffSeTime5' numeric
@attribute 'diffSeTime6' numeric
@attribute 'diffSeTime7' numeric
@attribute 'diffSeTime8' numeric
@attribute 'diffSeTime9' numeric
@attribute 'diffSeTime10' numeric
@attribute 'diffSeTime11' numeric
@attribute 'diffSeTime12' numeric
@attribute 'diffSeTime13' numeric
@attribute 'diffSeTime14' numeric
@attribute 'alpha' numeric
@attribute 'Se' numeric
@attribute 'logGoal' numeric
@data
146,23,0.52,0.07,0.55,-0.4,-13,-1,0.011,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-6.57128304236092
-191,25,-0.1,0.21,0.94,0.7,-12,-15,-0.022,-0.2,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-6.64539101451465
-275,22,-0.23,0.2,1.02,0.6,-12,-15,-0.021,0.1,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.027,0,0,0,0,-0.002,0,0,0,-0.002,0,0,0,0,0,0.8,0.027,-6.90775527898214
-386,7,-0.42,0.06,1.05,-0.4,-13,2,0.005,0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.13089883029635
78,-14,0.37,0,0.56,-0.8,-14,8,0.011,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-6.81244509917781
240,-8,0.44,0.06,0.42,0.4,-13,2,-0.011,-0.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-6.57128304236092
120,8,-0.3,0.13,0.57,0.9,-12,-8,-0.022,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-7.01311579463996
-24,10,-0.57,0.07,0.69,-0.2,-13,-4,0.008,0.8,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.13089883029635
-62,6,0.12,0.1,0.71,-1.5,-14,-2,0.016,-0.1,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-6.90775527898214
-137,2,0.34,0.12,0.8,-0.6,-14,-6,-0.002,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-6.81244509917781
-209,-28,-0.14,0.03,0.82,0.6,-12,3,-0.01,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.41858090274813
54,-35,0.23,-0.02,0.54,0.2,-13,8,0.016,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-6.72543372218818
183,-18,-0.16,0.17,0.48,1.6,-11,-8,-0.018,-1.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.7,0.023,-7.26443022292087
-285,-21,-0.1,0.19,0.94,0.5,-12,-14,0.015,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.41858090274813
-435,-43,0.34,-0.04,0.97,0.9,-12,14,0.013,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.02,-6.57128304236092
-218,-57,0.09,0.08,0.84,2.2,-11,-6,-0.03,0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.26443022292087
164,-69,-0.26,-0.14,0.36,0.9,-12,21,0.014,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.13089883029635
522,-59,-0.04,-0.11,0.03,0.6,-12,19,0.008,-0.5,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.01311579463996
468,1,0.12,0.14,0.19,1.1,-12,-9,0,-0.1,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-6.90775527898214
-298,14,-0.27,0.17,0.91,0.6,-12,-12,-0.005,0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-7.01311579463996
-385,9,-0.3,0.17,0.99,0.4,-13,-12,-0.004,0,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,0.6,0.023,-7.13089883029635
-429,-17,-0.17,-0.04,0.94,-0.5,-13,11,0.008,0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-256,-27,0.02,-0.05,0.78,-0.7,-14,11,0.017,0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0.5,0.019,-7.60090245954208
-214,-33,0.34,-0.04,0.77,-0.4,-13,2,0.021,1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.13089883029635
-156,-35,0.5,0.02,0.69,0,-13,8,0.019,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0.6,0.02,-6.90775527898214
-91,-37,0.61,-0.05,0.63,0.6,-12,8,0.002,0.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.6,0.019,-6.72543372218818
102,-34,-0.32,0.03,0.47,1.7,-11,2,-0.019,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.26443022292087
189,-23,-0.18,0.05,0.39,-0.3,-13,2,0.012,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.90775527898214
133,-2,-0.08,0.1,0.45,-0.6,-14,-3,-0.002,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.41858090274813
-35,3,0.22,0.16,0.64,-0.6,-14,-11,0.019,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-6.57128304236092
-220,-2,0.46,0.25,0.82,0.1,-13,-13,-0.013,-0.9,0.022,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-6.64539101451465
-373,-6,0.23,0.26,1,0.4,-13,-24,-0.03,-0.2,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.024,0.024,0.024,0.024,0.024,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0,0,0,0,0.7,0.024,-6.90775527898214
-499,-10,0.07,0.17,1.09,0.5,-13,-20,-0.028,0.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0,0,-0.001,0,-0.002,0,0,0,0,0,-0.002,0,-0.002,0,0.6,0.022,-7.01311579463996
-554,-19,-0.16,0.05,1.06,0.4,-13,3,-0.008,-0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,-0.001,0,0,0,-0.001,0,0.6,0.02,-7.13089883029635
-35,-43,0,-0.14,0.5,0,-13,22,0.006,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.01311579463996
419,-12,0.07,0.05,0.16,0.5,-13,2,-0.002,-0.1,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,-6.81244509917781
296,6,-0.13,0.2,0.34,0.5,-12,-17,-0.015,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.13089883029635
70,9,0.38,0.05,0.47,0.9,-12,1,0.002,-0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-6.90775527898214
2,11,0.28,0.11,0.57,1.8,-11,-10,-0.013,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.021,-6.81244509917781
-236,8,0.02,0.12,0.81,2,-11,-16,-0.02,0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-6.90775527898214
-415,-3,-0.29,-0.07,0.93,1.7,-11,-7,-0.012,2.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.6,0.019,-7.41858090274813
-43,-14,-0.28,-0.14,0.49,0.8,-12,22,0.016,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.26443022292087
312,-9,0.02,0.16,0.27,0.6,-12,0,0.011,-4.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.13089883029635
304,17,0.25,0.06,0.26,1.4,-12,-2,0.001,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-6.90775527898214
86,39,-0.25,0.09,0.47,1.7,-11,-5,-0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.13089883029635
-44,39,-0.14,0.08,0.58,0.3,-13,-2,0.006,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.26443022292087
-204,32,0.25,0.12,0.74,0.4,-13,-7,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.81244509917781
-264,28,0.34,0.12,0.79,0.7,-12,-7,0.008,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.72543372218818
-420,19,0.16,0.09,0.95,1.1,-12,-14,-0.022,0.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.81244509917781
-426,-7,-0.36,-0.02,0.89,0.7,-12,6,-0.012,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
181,-22,0.16,-0.06,0.31,-0.8,-14,14,0.018,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,0.5,0.017,-7.13089883029635
48,-11,0.39,0.14,0.52,0.6,-12,-9,-0.002,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.90775527898214
-260,-20,0.09,0.09,0.78,1.7,-11,-6,-0.011,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.01311579463996
-288,-22,0.03,0.09,0.81,1.7,-11,-5,-0.011,0.1,0.017,0.017,0.017,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.02,-6.90775527898214
-267,-33,-0.17,0.02,0.74,1.6,-11,9,-0.012,-1.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
-203,-36,-0.27,-0.03,0.68,1.4,-12,7,-0.011,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0,0,0,0,-0.001,0,0.002,0,-0.001,0,0,0,0,0,0.5,0.018,-7.41858090274813
-29,-42,-0.1,-0.03,0.5,0.7,-12,15,0.014,-1.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.13089883029635
440,-16,0.16,0.02,0.12,1.5,-12,3,-0.003,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.01311579463996
470,-9,0.14,0.03,0.09,1.6,-11,3,-0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6.90775527898214
215,20,-0.32,0.16,0.38,1.4,-12,-14,-0.013,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.13089883029635
-19,23,-0.46,0.13,0.58,0.6,-12,-10,0.003,0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.26443022292087
-160,19,-0.28,0.05,0.66,-0.4,-13,3,0.015,0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.13089883029635
-151,18,-0.19,0.08,0.67,-0.5,-13,-1,0.015,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-144,12,0.12,-0.15,0.62,-0.6,-14,6,0.02,2.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6.90775527898214
9,11,0.32,-0.04,0.47,-0.4,-13,14,0.019,-1.1,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0.5,0.017,-6.72543372218818
113,13,0.35,0.06,0.43,0.2,-13,-3,-0.011,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.019,-6.90775527898214
-80,14,-0.13,0.11,0.62,0.5,-13,-6,-0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-248,5,0.06,0.12,0.77,-0.1,-13,-6,0.018,-0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.01311579463996
-322,-6,0.3,0.23,0.85,0.4,-13,-5,-0.005,-2.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-6.90775527898214
162,-41,-0.27,-0.1,0.31,0.6,-12,18,-0.011,-0.4,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.13089883029635
472,-21,-0.26,0.05,0.1,-0.5,-13,-2,0.009,1.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
384,2,0.14,0.13,0.2,-0.7,-14,-6,0.017,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.02,-7.01311579463996
-137,12,0.27,0.22,0.72,0.5,-12,-18,-0.006,-0.1,0.017,0.018,0.018,0.019,0.019,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0.022,0.022,-0.002,0,-0.002,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.6,0.022,-6.72543372218818
-275,7,0.2,-0.08,0.75,0.8,-12,4,-0.007,2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6.81244509917781
-196,1,-0.13,0,0.69,0.9,-12,4,-0.018,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.01311579463996
-119,-5,-0.37,0.14,0.63,0.5,-12,4,-0.009,-0.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.5,0.02,-7.13089883029635
-140,-6,-0.38,0.1,0.68,0.3,-13,-8,0.001,-0.3,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.019,-7.26443022292087
-53,-11,-0.18,-0.03,0.53,-0.5,-13,13,0.013,-0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
248,-6,0.33,0.06,0.28,-0.4,-13,8,0.023,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6.90775527898214
216,9,0.43,0.12,0.35,1.3,-12,-7,-0.016,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.72543372218818
126,13,0.22,0.11,0.44,1.8,-11,-7,-0.016,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.02,-6.81244509917781
-93,13,-0.16,0.09,0.65,1.8,-11,-14,-0.019,0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.6,0.02,-7.26443022292087
418,19,-0.16,-0.1,0.08,0.5,-13,16,0.01,0,0.018,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.41858090274813
667,34,0.03,0.1,-0.12,0.4,-13,10,0.015,-3.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.02,0.02,0.019,0.019,0.018,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0.001,0,0.5,0.018,-6.4377516497364
331,54,0.21,0.33,0.32,0.8,-12,-25,-0.015,-1.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.023,-6.72543372218818
22,57,-0.24,0.35,0.64,0.8,-12,-35,-0.048,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,-0.003,0,-0.002,0,0,0,0,0,0.7,0.024,-6.90775527898214
-265,55,-0.54,0.07,0.82,0.3,-13,-18,-0.016,4.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.6,0.021,-7.01311579463996
-343,51,-0.61,0.08,0.86,-0.2,-13,-9,-0.001,1.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-372,29,-0.13,-0.05,0.84,-1.8,-15,6,0.025,2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-278,24,0.12,0.02,0.75,-1.8,-15,8,0.024,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.5,0.018,-7.41858090274813
-145,17,0.59,0.18,0.7,-0.9,-14,-9,0.014,-2.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6.90775527898214
-409,3,0.6,0.15,0.94,1.3,-12,-12,-0.014,0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021,-6.64539101451465
-513,-7,0.44,0.09,1,2,-11,-4,-0.014,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.02,-6.72543372218818
-527,-13,0.29,0.08,1.01,2.2,-11,-2,-0.035,0.1,0.016,0.016,0.016,0.017,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.002,0,-0.003,0,0,0,0,0,0,0,0,0,0.5,0.019,-6.81244509917781
-94,-35,-0.44,-0.19,0.51,1.8,-11,26,-0.016,-0.2,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.014,-7.13089883029635
